instance,count,sign,layer,VIC,cluster,size,r2
CB1545_R,2,-1,5.032872951,8.14E-06,,,
CB1547_L,2,1,3.690631269,0.006850285,1,41.76632162,-0.147558533
CB1547_R,1,1,3.558469891,0.007049825,1,103.3811637,-1
CB1548_L,4,1,3.95242893,0.001040192,6,69.46621222,0.053311057
CB1548_R,4,1,3.363266466,0.003603176,6,77.69731967,-0.030862139
CB1549_L,2,-1,4.761538937,9.37E-05,,,
CB1549_R,2,-1,3.972896809,0.03201156,7,124.3765474,-1
CB1550_L,1,1,3.62083722,0.003334041,4,39.7387714,-0.189508509
CB1550_R,1,1,2.543139014,0.044771187,4,54.63729274,-0.296031482
CB1551_L,1,1,4.04742435,0.00074884,1,41.33994502,0.237576095
CB1551_R,1,1,3.135861181,0.035621826,1,84.38812261,-0.324554765
CB1554_L,3,1,3.790199224,0.002416173,3,77.02797396,-0.228423659
CB1554_R,2,1,3.309618287,0.009904869,4,89.15324869,-0.376106721
CB1556_L,7,-1,3.795988852,0.004649238,4,58.9051889,-0.459782656
CB1556_R,8,-1,3.79644169,0.003784483,1,56.32623986,-0.064531694
CB1557_L,1,1,4.745573718,3.44E-06,,,
CB1557_R,2,1,4.264748807,0.001160542,10,77.64224843,-0.111373633
CB1560_L,1,1,5.490484355,0,,,
CB1560_R,1,1,4.823587505,1.18E-06,,,
CB1562_L,1,-1,3.826638386,0.014794644,7,116.2489746,-1
CB1562_R,1,-1,3.198817104,0.07372962,7,138.7653733,-1
CB1564_L,2,1,4.3673415,0.00037928,,,
CB1564_R,2,1,3.947071043,0.012701007,7,98.00614259,-1
CB1565_L,2,1,4.932821888,1.73E-06,,,
CB1565_R,2,1,4.580875869,0.002839211,9,92.04690818,-1
CB1570_L,5,1,5.479702423,0,,,
CB1570_R,5,1,4.781381425,1.00E-06,,,
CB1573_R,1,1,4.054925874,0.016899785,7,123.564073,-1
CB1574_L,3,1,4.769979346,4.45E-06,,,
CB1574_R,2,1,4.785918727,2.88E-06,,,
CB1575_L,3,1,5.270822428,0,,,
CB1575_R,4,1,4.809632514,0,,,
CB1576_L,2,-1,3.568195519,0.023689888,1,104.5656255,-1
CB1576_R,3,-1,4.255251878,9.30E-05,,,
CB1577_L,2,-1,5.644634258,0,,,
CB1577_R,1,-1,5.007175927,0,,,
CB1585_L,2,1,4.359766913,0.000548585,8,13.36742832,0.076990171
CB1585_R,1,1,4.199458242,0.000437974,,,
CB1590_L,2,-1,5.045391967,2.71E-06,,,
CB1590_R,3,-1,4.401949944,9.09E-05,,,
CB1593_L,3,-1,5.180018773,0,,,
CB1593_R,3,-1,4.657436417,8.00E-06,,,
CB1595_L,4,1,4.829703698,8.04E-05,,,
CB1595_R,5,1,4.040100205,0.001152047,6,46.08033111,0.087636425
CB1599_L,2,1,4.04057227,0.013656828,7,109.7831383,-0.7435923
CB1599_R,1,1,3.676034879,0.025705595,7,157.2758983,-1
CB1601_L,4,-1,4.592360498,1.93E-05,,,
CB1601_R,3,-1,4.443037664,1.96E-05,,,
CB1603_L,1,-1,4.279224547,6.65E-05,,,
CB1603_R,1,-1,3.512431094,0.010217944,1,70.52059909,-0.59989049
CB1604_L,4,1,4.786678319,2.17E-05,,,
CB1604_R,5,1,4.116691995,0.001455411,3,45.6663962,-1
CB1607_L,1,1,4.289119014,0.001680698,7,59.13759198,-0.382036247
CB1608_L,2,-1,4.99086746,1.08E-05,,,
CB1608_R,2,-1,4.298749645,0.00058391,3,94.95780973,0.151675869
CB1610_L,2,-1,4.891718633,1.43E-05,,,
CB1610_R,2,-1,4.416184117,5.71E-05,,,
CB1613_L,2,-1,5.544426157,0,,,
CB1613_R,2,-1,5.052395376,0,,,
CB1617_L,11,-1,4.979796072,2.24E-05,,,
CB1617_R,11,-1,4.202426782,0.000768519,3,51.83959399,0.103259168
CB1619_L,2,-1,5.544234848,0,,,
CB1619_R,2,-1,4.809054882,7.91E-05,,,
CB1625_L,1,1,5.177272166,0,,,
CB1625_R,1,1,4.259549908,0.001483193,9,86.16992169,-0.863830621
CB1626_L,2,0,5.297069955,0,,,
CB1626_R,2,0,4.847321514,2.98E-06,,,
CB1627_L,1,1,4.536706418,4.13E-05,,,
CB1627_R,2,1,3.802633056,0.005110043,3,79.35220768,-0.243983341
CB1628_L,3,1,5.156702659,1.80E-05,,,
CB1628_R,3,1,4.458216542,4.54E-05,,,
CB1629_L,3,1,5.492644044,0,,,
CB1629_R,3,1,4.90248626,0,,,
CB1632_L,1,-1,4.358026216,4.90E-05,,,
CB1632_R,1,-1,3.100902175,0.07168057,8,119.346926,-1
CB1636_L,1,-1,4.056780373,0.000520644,3,71.4433038,0.045006397
CB1636_R,1,-1,3.481073887,0.008944966,8,60.26870854,0.256075646
CB1638_L,6,1,4.70366561,1.69E-05,,,
CB1638_R,5,1,3.80758173,0.01061685,9,115.8184311,-0.307664202
CB1641_L,2,-1,3.748937153,0.008369085,1,62.25270781,-0.02648475
CB1641_R,3,-1,3.482555664,0.013100955,4,81.43995895,0.031948142
CB1642_L,1,1,3.415173508,0.013092725,8,44.5546249,0.139871824
CB1642_R,1,1,3.398187372,0.017053487,8,87.29975935,-1
CB1648_R,1,-1,3.490797314,0.011852379,1,91.71077799,-1
CB1649_L,1,1,4.059584057,0.001952927,7,164.4004731,-0.43233805
CB1649_R,1,1,3.271947093,0.03113493,7,115.2703706,-1
CB1650_L,1,1,4.287563491,4.91E-05,,,
CB1652_L,1,1,4.517059259,0.002504289,9,98.68989477,-1
CB1653_L,2,-1,4.843487693,2.50E-05,,,
CB1653_R,2,-1,4.197767503,0.001818221,3,59.89522931,-1
CB1654_L,3,1,4.141908089,0.003276614,7,136.6340339,-0.286343172
CB1654_R,4,1,3.422387907,0.05697392,7,90.46318948,-0.504634419
CB1655_L,1,1,5.319797743,0,,,
CB1655_R,1,1,4.684287749,4.54E-06,,,
CB1663_L,2,1,5.574789186,0,,,
CB1663_R,2,1,4.872511465,0,,,
CB1670_L,1,-1,4.842617819,1.39E-05,,,
CB1670_R,1,-1,3.627698649,0.007230312,1,23.14293822,0.156028469
CB1672_L,1,1,4.511348533,0.000546701,10,86.11279199,-0.854795663
CB1672_R,1,1,3.871684829,0.014907632,7,119.5833334,-1
CB1678_L,1,1,5.149950979,0,,,
CB1678_R,1,1,4.706273583,0,,,
CB1679_L,3,-1,5.073607983,7.25E-06,,,
CB1679_R,3,-1,4.788216149,3.90E-05,,,
CB1682_L,1,-1,5.418057773,0,,,
CB1682_R,1,-1,5.04658564,0,,,
CB1684_L,3,-1,3.51633921,0.025670787,7,134.1591264,-1
CB1684_R,3,-1,4.551049034,0.000716887,10,101.5952285,-0.62218383
CB1685_L,5,-1,4.924048276,2.70E-05,,,
CB1685_R,4,-1,4.30021428,0.000719451,3,106.3331215,0.040349013
CB1687_L,3,-1,5.437976391,0,,,
CB1687_R,2,-1,4.714424162,3.13E-05,,,
CB1688_L,1,1,4.326184432,0.000393697,,,
CB1688_R,1,1,3.223943713,0.02162104,1,87.76708546,-0.666261225
CB1691_L,1,1,4.453471832,3.75E-05,,,
CB1691_R,1,1,3.455447375,0.029189378,8,130.9503905,-1
CB1695_L,2,1,4.771907724,8.12E-06,,,
CB1695_R,2,1,4.488262663,2.13E-05,,,
CB1697_L,2,1,5.051117448,1.25E-05,,,
CB1697_R,2,1,4.51462024,2.55E-05,,,
CB1698_L,1,-1,4.843363432,8.70E-06,,,
CB1699_L,3,-1,4.646315524,1.54E-05,,,
CB1699_R,3,-1,3.753843284,0.002822325,3,43.1008317,-0.194670431
CB1701_L,3,-1,5.098013271,0,,,
CB1701_R,4,-1,4.486223612,4.46E-05,,,
CB1702_L,1,1,4.796931781,6.49E-06,,,
CB1702_R,1,1,4.516447431,0.000223147,,,
CB1705_L,4,-1,4.135060683,0.00061704,3,48.13633514,0.100844073
CB1705_R,4,-1,3.630396002,0.008207942,1,41.9245253,-0.132416893
CB1706_L,2,1,4.660573098,4.55E-05,,,
CB1706_R,1,1,4.36901751,0.00382173,9,104.10721,-1
CB1714_L,1,-1,4.250983289,5.75E-05,,,
CB1714_R,1,-1,3.852167428,0.017662877,7,123.6219262,-1
CB1717_L,2,1,4.261962932,0.003656681,9,115.6181616,-1
CB1717_R,1,1,3.175302546,0.04560424,7,121.347618,-1
CB1726_L,1,-1,5.559126708,0,,,
CB1726_R,1,-1,4.978763318,0,,,
CB1729_L,1,1,4.374843473,0.000292204,,,
CB1729_R,1,1,4.289801382,0.00023844,,,
CB1731_L,1,1,3.963812369,0.001053353,7,121.6327344,0.011661069
CB1731_R,1,1,3.666256905,0.003211583,1,171.9124403,-0.382177782
CB1733_L,2,-1,4.129467592,0.000482029,,,
CB1733_R,2,-1,3.301373318,0.018349605,1,70.10787934,-0.242378279
CB1735_L,3,-1,5.163492853,0,,,
CB1735_R,3,-1,4.568906456,1.54E-05,,,
CB1744_L,1,1,4.226904696,5.87E-05,,,
CB1744_R,2,1,4.096264395,0.001079905,9,95.09946611,-0.562910464
CB1748_L,1,1,4.47985729,3.38E-05,,,
CB1748_R,1,1,3.447565616,0.022915274,8,116.4112219,-1
CB1752_L,3,1,5.532437031,0,,,
CB1752_R,3,1,4.811895689,1.45E-05,,,
CB1759b_L,4,1,5.19450114,0,,,
CB1759b_R,4,1,4.581728997,1.64E-05,,,
CB1771_L,2,1,5.528542151,0,,,
CB1771_R,2,1,4.942814643,0,,,
CB1774_L,1,-1,5.12278857,0,,,
CB1774_R,2,-1,4.699836183,8.96E-06,,,
CB1782_L,4,1,5.158126762,1.70E-05,,,
CB1782_R,3,1,4.618057512,2.02E-05,,,
CB1786_a_L,8,-1,4.332871365,1.56E-05,,,
CB1786_a_R,7,-1,4.184969058,0.000831402,4,18.21626247,-0.000607972
CB1787_L,2,1,3.612137444,0.001188147,5,123.2997955,-0.009542922
CB1787_R,1,1,3.15740264,0.023014024,8,86.93134801,-1
CB1789_L,5,-1,4.241410216,0.005321711,7,103.7762583,-1
CB1789_R,4,-1,4.548386246,0.00580448,7,101.7769204,-1
CB1792_L,2,-1,3.245950119,0.033841684,7,102.345764,-1
CB1792_R,1,-1,3.116535522,0.06132485,7,118.0533082,-1
CB1794_L,4,-1,4.097088575,0.001755804,2,52.92631199,-1
CB1794_R,4,-1,3.668473461,0.009946449,1,52.42654274,-0.572836095
CB1795_L,2,1,4.749714876,1.35E-05,,,
CB1795_R,2,1,3.874191181,0.012338229,7,106.1772175,-0.883868898
CB1803_L,2,1,4.237279784,0.000113397,,,
CB1803_R,2,1,3.599236085,0.017457783,1,99.97660382,-1
CB1804_L,2,1,5.094368552,0,,,
CB1804_R,2,1,4.599699802,1.10E-05,,,
CB1805_L,5,-1,3.245988771,0.01836047,4,46.37761616,-0.465933384
CB1805_R,5,-1,3.504327222,0.016735347,1,92.99274764,-0.501868762
CB1808_L,1,-1,4.114196242,0.000145473,,,
CB1808_R,1,-1,3.216612102,0.024009993,1,122.7412573,-1
CB1809_L,3,1,5.197309091,0,,,
CB1809_R,3,1,4.761320276,4.09E-06,,,
CB1811_L,2,1,5.46721339,0,,,
CB1811_R,2,1,4.795873562,1.09E-05,,,
CB1812_L,2,-1,3.583643324,0.013470783,1,84.61365272,-0.905757132
CB1812_R,2,-1,4.625768439,1.36E-05,,,
CB1815_L,2,-1,4.720604824,4.29E-05,,,
CB1815_R,3,-1,4.588340172,5.67E-05,,,
CB1818_L,2,1,4.571740143,9.33E-06,,,
CB1818_R,2,1,4.352113594,0.000446572,,,
CB1821_L,1,-1,5.306683627,0,,,
CB1821_R,2,-1,4.694884872,1.82E-06,,,
CB1823_L,3,-1,3.739471971,0.003948339,4,86.01344638,-0.51975277
CB1823_R,2,-1,3.271786884,0.012887039,4,97.01340617,-0.598166028
CB1824_L,6,-1,5.558690144,0,,,
CB1824_R,6,-1,5.467071115,0,,,
CB1833_L,4,-1,4.121978234,0.001209863,2,40.83545511,-0.631243117
CB1833_R,5,-1,3.94764617,0.004859761,8,81.40311539,-1
CB1834_L,2,1,3.688465143,0.007633667,1,59.80666829,-0.016355543
CB1834_R,2,1,3.83911221,0.007250894,8,70.90707538,-0.912806707
CB1836_L,5,-1,3.562993332,0.011779049,4,52.20076919,-0.140146979
CB1836_R,4,-1,3.240485646,0.021800306,4,92.53430262,0.158928263
CB1838_L,4,-1,5.013086337,1.23E-05,,,
CB1838_R,4,-1,4.286224836,0.000922241,3,69.76266382,-0.074850922
CB1841_L,2,1,4.774454222,1.84E-05,,,
CB1841_R,2,1,4.492525693,1.78E-05,,,
CB1842_L,1,1,4.407626158,0.00025713,,,
CB1842_R,1,1,3.804509716,0.030559069,7,127.7886566,-1
CB1844_L,2,-1,4.083603976,0.001748128,2,54.83296126,-0.123454869
CB1844_R,3,-1,3.792663791,0.004724698,2,91.5987719,-0.702052817
CB1846_L,2,-1,5.058296456,9.26E-06,,,
CB1846_R,2,-1,4.331867346,0.000792484,3,39.79254743,-0.274652199
CB1849_L,2,1,4.142227558,0.001162478,3,72.22063372,0.149583496
CB1849_R,2,1,4.041737546,0.00236499,1,90.58656598,0.351829703
CB1850_L,3,-1,5.645231523,0,,,
CB1850_R,2,-1,5.071685937,0,,,
CB1852_L,5,1,4.417323304,3.94E-05,,,
CB1852_R,4,1,3.03842092,0.048037484,1,92.15560946,-0.719002602
CB1853_L,2,-1,4.07384664,0.001593292,2,46.64474007,-0.782525049
CB1853_R,2,-1,3.541566891,0.013093209,1,108.6023165,-0.999015792
CB1856_L,2,1,3.602062208,0.010308292,4,82.11593421,0.066297034
CB1856_R,1,1,3.322769007,0.018674886,4,130.6314037,-0.426363416
CB1858_L,1,0,4.911759198,2.44E-05,,,
CB1858_R,1,0,4.341453281,0.000368402,,,
CB1866_L,1,1,4.447540587,4.02E-05,,,
CB1866_R,1,1,4.102687653,0.000411782,,,
CB1871_L,1,-1,4.14038975,0.000340576,,,
CB1871_R,1,-1,4.514680457,3.65E-05,,,
CB1874_L,2,-1,5.083401927,0,,,
CB1876_L,12,1,4.091502166,0.000991606,3,73.88968403,-0.076564826
CB1876_R,13,1,3.553357804,0.015821973,1,98.47160767,-1
CB1879_L,1,1,5.43406777,0,,,
CB1879_R,1,1,4.722303618,1.48E-05,,,
CB1883_L,1,1,4.294884791,0.001300519,7,65.91170861,-0.597386017
CB1883_R,2,1,3.89289758,0.007796758,7,98.95288998,-1
CB1884_L,4,-1,4.948748691,2.33E-05,,,
CB1884_R,3,-1,4.239846233,0.001481117,3,88.99777,0.247123891
CB1885_L,3,1,5.221756364,0,,,
CB1885_R,4,1,4.77213942,0,,,
CB1891b_L,1,-1,4.135764482,0.001738241,3,34.52499046,0.407159045
CB1891b_R,1,-1,3.806465942,0.010057993,1,51.32865706,-1
CB1895_L,2,1,4.660811058,9.81E-05,,,
CB1895_R,2,1,4.330824578,0.000227193,,,
CB1896_L,3,1,4.100106334,0.003244325,8,156.5518842,-1
CB1896_R,3,1,3.915869791,0.006035012,8,87.39626405,-0.701202735
CB1897_L,4,1,4.703832805,5.16E-05,,,
CB1897_R,4,1,3.9761452,0.00077494,3,83.70413582,0.037630157
CB1899_L,4,-1,4.76715333,2.08E-05,,,
CB1899_R,2,-1,4.107728736,0.002692298,2,81.2869933,-0.112507849
CB1901_L,4,1,4.448118197,4.45E-05,,,
CB1901_R,5,1,3.719947666,0.008846532,3,96.12799492,-0.744215249
CB1902_L,1,1,4.917668744,9.97E-06,,,
CB1902_R,1,1,4.789783508,1.81E-05,,,
CB1903_L,2,1,5.170051867,0,,,
CB1903_R,1,1,4.710505136,0,,,
CB1908_L,1,1,4.364072449,0.000797481,10,93.9279305,-0.076940728
CB1908_R,2,1,4.322861767,0.00021112,,,
CB1909_L,4,1,5.508635849,0,,,
CB1909_R,4,1,4.819740624,5.08E-07,,,
CB1910_L,1,1,4.247659477,0.000428807,,,
CB1910_R,1,1,3.950930782,0.000766037,5,64.46235025,-0.013510093
CB1911_L,1,-1,4.628582273,0.000308619,,,
CB1911_R,2,-1,4.146046007,0.01810019,7,121.0248609,-1
CB1914_L,2,1,4.33499694,0.000876773,7,73.95539631,0.150299711
CB1914_R,2,1,4.071371448,0.003194952,7,128.6076346,-0.269055734
CB1918_L,5,-1,4.604932598,2.60E-05,,,
CB1918_R,6,-1,4.306599221,4.53E-05,,,
CB1920_L,1,1,4.314163434,0.002442614,9,108.9455372,-1
CB1923_L,6,1,5.282813895,0,,,
CB1923_R,5,1,4.580669885,1.21E-05,,,
CB1924_L,2,1,5.412686384,0,,,
CB1924_R,2,1,4.849273191,5.58E-06,,,
CB1926_L,1,-1,4.794184067,4.07E-05,,,
CB1927_L,1,-1,5.506820599,0,,,
CB1927_R,1,-1,4.894092896,9.11E-06,,,
CB1931_L,1,-1,5.083482312,4.43E-06,,,
CB1931_R,1,-1,4.256188327,0.000743194,3,88.80624856,0.319024641
CB1932_L,5,1,4.41861581,0.000262863,,,
CB1932_R,5,1,3.307213855,0.02898839,7,121.759001,-1
CB1934_L,1,1,4.362738626,8.67E-05,,,
CB1934_R,1,1,3.908873086,0.02176117,7,124.839838,-1
CB1935_L,2,-1,4.702247604,1.66E-05,,,
CB1935_R,1,-1,4.020065873,0.003813151,3,62.86330679,-1
CB1938_L,1,1,4.338345255,0.003825045,9,107.1989999,-1
CB1938_R,2,1,3.646102729,0.04022464,7,124.3973626,-1
CB1942_L,2,-1,4.748836855,9.33E-06,,,
CB1942_R,2,-1,4.377272889,1.75E-05,,,
CB1945_L,2,-1,5.539592976,0,,,
CB1945_R,2,-1,4.748737337,5.52E-07,,,
CB1946_L,1,-1,4.404580268,0.000149749,,,
CB1946_R,1,-1,3.51800797,0.013566097,1,90.70081258,-1
CB1948_L,3,-1,4.670022928,3.25E-06,,,
CB1948_R,4,-1,4.376590707,2.11E-05,,,
CB1949_L,2,0,4.83603031,3.80E-05,,,
CB1949_R,1,0,4.266088499,0.000572083,6,35.12074719,0.101118223
CB1950_L,1,1,4.063110257,0.000835828,3,51.52139134,-0.960834569
CB1950_R,1,1,3.144457704,0.02373283,1,90.06810671,-0.424068336
CB1955_L,4,1,5.237619366,0,,,
CB1955_R,2,1,4.712419561,7.08E-05,,,
CB1956_L,3,1,4.761545195,3.44E-06,,,
CB1956_R,3,1,4.743216678,1.05E-05,,,
CB1958_L,2,-1,3.980123656,0.003451173,7,55.33308232,-0.81656507
CB1958_R,2,-1,3.175286053,0.031116353,7,110.5490869,-1
CB1959_L,1,-1,4.574931464,4.63E-05,,,
CB1959_R,1,-1,3.980943104,0.030138692,7,124.1292343,-1
CB1960_L,1,1,4.315427093,2.57E-05,,,
CB1960_R,1,1,4.192934764,9.76E-05,,,
CB1964_L,9,1,5.247385941,0,,,
CB1964_R,9,1,4.795340509,0,,,
CB1973_L,1,1,4.433848579,0.000679352,10,65.64842426,-0.07615892
CB1973_R,1,1,3.436459194,0.06810357,7,122.47279,-1
CB1975_L,5,-1,3.985470757,0.000370275,,,
CB1975_R,3,-1,3.691581086,0.008968986,1,117.5092206,-1
CB1976_L,1,-1,4.511567928,3.21E-05,,,
CB1976_R,1,-1,3.565282707,0.007052547,1,90.09915707,-0.206478061
CB1976b_L,1,-1,4.598647281,1.02E-05,,,
CB1976b_R,1,-1,4.08079442,0.002140923,2,39.95333621,-1
CB1977_L,1,1,4.110011686,0.00222748,2,65.87152439,-0.092151715
CB1977_R,1,1,3.848984389,0.004586341,4,29.08738512,-0.823479265
CB1980_L,2,1,4.028088083,0.010790045,7,101.4495731,-0.811501108
CB1980_R,2,1,3.750629562,0.02231419,7,112.5802256,-1
CB1981_L,2,-1,5.594225547,0,,,
CB1981_R,2,-1,4.90966261,3.95E-06,,,
CB1983_L,3,1,3.983636293,0.006868247,7,113.8600867,-1
CB1983_R,3,1,3.594700596,0.03049658,7,134.3601156,-1
CB1984_L,1,-1,3.887368871,0.001479701,6,146.5474826,-0.028455493
CB1984_R,1,-1,3.277245441,0.008338339,6,200.7609402,-0.099182931
CB1985_L,2,1,4.642391488,1.42E-05,,,
CB1985_R,2,1,3.735151341,0.008615281,1,88.39283921,-0.966865088
CB1987_L,2,-1,4.944504133,5.74E-06,,,
CB1987_R,2,-1,4.195177985,0.000587047,3,123.7724316,0.166259594
CB1995_L,1,1,4.664224767,0.00168465,10,93.93341062,-1
CB1995_R,1,1,4.005757287,0.036052417,7,125.9785952,-1
CB1997_b_L,1,-1,3.725043199,0.008126754,1,66.1663211,0.042486273
CB1997_b_R,1,-1,3.351313522,0.019137187,4,132.0340808,0.100550558
CB1997_L,6,-1,3.869225706,0.005061885,1,64.74330914,0.128635288
CB1997_R,5,-1,3.409373544,0.019573158,1,103.31963,-0.308015485
CB2000_L,2,1,4.398766144,0.000111483,,,
CB2000_R,3,1,4.188890713,0.000463274,,,
CB2003_L,2,-1,5.031489361,5.92E-06,,,
CB2003_R,2,-1,4.098217737,0.001169294,3,32.43626466,-0.153080115
CB2004_L,3,-1,5.467076942,0,,,
CB2004_R,3,-1,5.262956819,0,,,
CB2006_L,2,1,4.536126914,0.003286088,9,96.78117153,-1
CB2006_R,2,1,4.156402057,0.012876808,7,119.041903,-1
CB2018_L,1,-1,4.878094483,1.05E-05,,,
CB2026_L,1,-1,5.417281269,0,,,
CB2026_R,1,-1,4.948931944,2.32E-06,,,
CB2027_L,2,-1,3.546431461,0.006024732,1,100.6010301,-0.11866587
CB2027_R,3,-1,4.263755173,8.31E-05,,,
CB2029_L,1,-1,5.309382677,0,,,
CB2029_R,1,-1,4.577661945,8.93E-05,,,
CB2032_L,1,1,4.478569455,0.000117139,,,
CB2032_R,1,1,3.669266978,0.01527978,1,96.69535346,-1
CB2033_L,2,1,3.958165941,0.006675644,8,103.9609813,-0.811117694
CB2033_R,2,1,3.688224778,0.009556378,8,68.70424841,-0.784312572
CB2035_L,3,1,4.835978393,6.95E-06,,,
CB2035_R,3,1,4.633559836,1.89E-05,,,
CB2036_L,1,-1,4.897707671,1.08E-06,,,
CB2037_L,3,1,4.0874448,0.012111969,7,140.7779197,-1
CB2037_R,3,1,3.868670537,0.012176561,7,153.0917298,-0.202136753
CB2038_L,3,-1,5.489210106,0,,,
CB2038_R,3,-1,4.793086469,0,,,
CB2040_L,2,1,4.840766095,2.83E-05,,,
CB2040_R,2,1,4.29445125,0.00014122,,,
CB2041_L,1,1,4.506567071,0.000261639,,,
CB2041_R,1,1,4.173938384,0.011220592,7,119.3321849,-1
CB2043_L,1,-1,4.444518345,5.11E-05,,,
CB2043_R,1,-1,4.365701342,7.07E-05,,,
CB2045_L,2,1,5.249935635,0,,,
CB2045_R,2,1,4.389331909,0.002786645,7,115.9122833,-1
CB2047_L,4,1,5.506274924,0,,,
CB2047_R,3,1,4.873683572,1.12E-06,,,
CB2048_L,2,1,5.416474024,0,,,
CB2048_R,2,1,4.712738182,7.53E-06,,,
CB2049_L,3,1,4.50710722,0.001343043,10,98.03634341,-1
CB2049_R,2,1,3.100381377,0.07089394,8,134.8809141,-1
CB2050_L,4,1,4.554261842,8.64E-06,,,
CB2050_R,5,1,4.336599609,3.28E-05,,,
CB2051_L,3,1,5.17307165,0,,,
CB2051_R,3,1,4.67601632,2.56E-05,,,
CB2053_L,1,-1,5.363957658,0,,,
CB2053_R,2,-1,4.761907048,2.79E-06,,,
CB2059_L,2,-1,3.663323609,0.014875233,1,92.13058328,-1
CB2059_R,2,-1,4.218581206,6.98E-05,,,
CB2064_L,4,-1,5.444497937,0,,,
CB2064_R,4,-1,4.834383691,0,,,
CB2066_L,4,-1,4.74810426,2.44E-05,,,
CB2066_R,6,-1,4.507648485,0.000129535,,,
CB2074_L,5,-1,4.063707875,0.000288943,,,
CB2074_R,5,-1,3.781121089,0.013899217,1,105.3539663,-1
CB2079_L,1,1,5.025521621,0,,,
CB2079_R,1,1,4.128027329,0.00073139,3,43.16310311,-0.426587328
CB2081_a_L,7,1,4.571359645,0.00081833,2,92.33742243,-0.109540009
CB2081_a_R,7,1,4.22150314,0.0002035,,,
CB2081_b_L,2,1,4.590968958,7.82E-05,,,
CB2081_b_R,2,1,4.38201101,2.50E-05,,,
CB2084_L,2,-1,4.041947707,0.008151317,7,78.52822698,-0.61565569
CB2084_R,2,-1,4.000972673,0.011707267,7,97.59675526,-0.774344901
CB2086_L,1,-1,4.928449501,0,,,
CB2087_L,2,0,5.316463899,0,,,
CB2087_R,2,0,4.690322454,1.02E-05,,,
CB2088_L,1,1,4.732303114,1.28E-05,,,
CB2088_R,2,1,4.40321849,5.42E-05,,,
CB2089_L,3,1,5.394306523,0,,,
CB2089_R,3,1,4.724990054,0,,,
CB2090_L,2,1,4.391490521,0.00180457,9,93.73448004,-0.950509005
CB2090_R,1,1,3.474204645,0.07343025,7,124.0293729,-1
CB2092_L,1,1,5.267532422,0,,,
CB2092_R,1,1,4.544821497,9.03E-05,,,
CB2093_L,1,1,4.245015591,0.000286908,,,
CB2093_R,1,1,4.046269384,0.003852607,8,57.86356924,-0.169559075
CB2094_L,2,1,4.044185958,0.000850825,3,46.17201015,-0.258093769
CB2094_R,2,1,3.734504513,0.002537686,3,112.277293,0.147049624
CB2105_L,2,1,5.290196628,0,,,
CB2105_R,2,1,4.499855038,3.09E-05,,,
CB2107_L,2,-1,5.532938946,0,,,
CB2107_R,2,-1,4.863315096,0,,,
CB2108_L,1,1,5.04425821,0,,,
CB2108_R,2,1,4.764702235,1.12E-06,,,
CB2111_L,1,-1,5.506004318,0,,,
CB2111_R,1,-1,4.904840035,3.50E-06,,,
CB2113_L,1,1,4.197523905,0.000374755,,,
CB2113_R,1,1,3.575876158,0.006018383,3,60.71830152,0.144590938
CB2116_L,4,-1,5.222300248,0,,,
CB2116_R,3,-1,4.795593926,7.49E-06,,,
CB2117_L,2,1,4.725633056,6.74E-06,,,
CB2117_R,3,1,4.661059117,1.08E-05,,,
CB2123_L,2,1,4.437517772,0.000226358,,,
CB2123_R,3,1,3.890543259,0.000980396,6,113.6646962,-0.061598413
CB2127_L,1,1,4.239572326,3.27E-05,,,
CB2127_R,1,1,3.057215438,0.04285941,1,95.63378387,-0.840465722
CB2132_L,1,1,4.837091191,1.97E-05,,,
CB2132_R,1,1,4.421760272,0.000931303,10,72.58263816,-0.220064855
CB2133_L,3,1,5.093429507,0,,,
CB2133_R,3,1,4.450413493,3.67E-05,,,
CB2136_L,3,-1,4.445395431,9.22E-05,,,
CB2136_R,2,-1,3.565782934,0.011981895,1,70.0149099,0.231007264
CB2143_L,4,1,4.066360457,0.005685514,8,48.44153135,-0.639464697
CB2143_R,4,1,3.926601208,0.008245875,8,52.24701229,-0.412489574
CB2144_L,2,1,4.749288028,0,,,
CB2144_R,2,1,4.468250539,0.001317855,9,37.54244755,-0.359419053
CB2148_L,5,1,5.271933452,0,,,
CB2148_R,5,1,4.565963764,0.000135212,,,
CB2151_L,2,-1,4.860899718,5.72E-06,,,
CB2151_R,2,-1,4.268571255,0.000304144,,,
CB2152_L,2,-1,3.810756287,0.000795265,1,65.43181999,0.23320958
CB2152_R,2,-1,2.96492517,0.042837296,7,119.2645199,-1
CB2153_L,2,1,4.559841034,5.65E-05,,,
CB2153_R,2,1,4.435763513,0.000129322,,,
CB2154_L,1,-1,4.807509461,3.74E-05,,,
CB2154_R,2,-1,3.882927671,0.001013484,6,130.4843176,0.023010188
CB2171_L,1,1,4.672011472,0.000268922,,,
CB2171_R,1,1,3.541399895,0.085346706,7,125.0482541,-1
CB2172_L,1,1,5.234123049,0,,,
CB2172_R,1,1,4.187427368,0.001071005,3,34.36614723,-0.17967195
CB2174_L,2,1,4.985394581,1.74E-06,,,
CB2174_R,2,1,4.969629545,0,,,
CB2175_L,2,-1,4.153298695,0.006386465,7,100.884544,-1
CB2175_R,2,-1,3.334844334,0.055532064,7,99.42165021,-0.682936608
CB2178_L,2,1,4.96858714,0,,,
